0.	2.0032
0.02	2.0280855635393005
0.04	2.0529531007840065
0.06	2.091173068460517
0.08	2.141716095770768
0.1	2.204147288748547
0.12	2.2782660409435866
0.14	2.363972662658065
0.16	2.461178388596883
0.18	2.5697267403592483
0.2	2.6893153760595703
0.22	2.8194145877228087
0.24	2.959182842585923
0.26	3.107383304491977
0.28	3.262309260875637
0.3	3.421730024564298
0.32	3.582872041868087
0.34	3.742451096811203
0.36	3.8967691990898574
0.38	4.041882940149814
0.4	4.173838633992158
0.42	4.288954723336275
0.44	4.384118051427787
0.46	4.457051214006678
0.48	4.506509009853692
0.5	4.532372149036215
0.52	4.5356266428618115
0.54	4.51823764006138
0.56	4.482945833013762
0.58	4.433023005172169
0.6	4.37202396052315
0.62	4.303564017229794
0.64	4.231140056450744
0.66	4.158001254649509
0.68	4.087066493963356
0.7	4.020879572143533
0.72	3.9615906899001474
0.74	3.9109527984483043
0.76	3.870322720054236
0.78	3.8406598721016745
0.8	3.8225181304599074
0.82	3.8160301769723994
0.84	3.820886955009659
0.86	3.836318770174866
0.88	3.8610875555274333
0.9	3.8935019118668537
0.92	3.931466240660321
0.94	3.9725720659930013
0.96	4.014233025629049
0.98	4.053855791827219
1.	4.08902965157949
1.02	4.117710412483562
1.04	4.138372379469245
1.06	4.150106983559582
1.08	4.152656339132277
1.1	4.146382407317038
1.12	4.1321833713455645
1.14	4.111375236275793
1.16	4.08555860568338
1.18	4.056487525859135
1.2	4.025952167714135
1.22	3.995681379733524
1.24	3.967266286499199
1.26	3.942102965860865
1.28	3.921350601119374
1.3	3.9059013998895127
1.32	3.8963592011902497
1.34	3.893025018286151
1.36	3.8958891143364824
1.38	3.9046307213624165
1.4	3.9186276401316698
1.42	3.9369787208532117
1.44	3.9585421518688664
1.46	3.9819914858672574
1.48	4.005889330767545
1.5	4.02877560506571
1.52	4.0492642037201945
1.54	4.066139045834021
1.56	4.078439321240986
1.58	4.085524235891946
1.6	4.08711039301384
1.62	4.0832787718393915
1.64	4.074452763835613
1.66	4.0613523428865665
1.68	4.044931434900425
1.7	4.0263060882401644
1.72	4.0066798393960426
1.74	3.987270957627114
1.76	3.969244424479885
1.78	3.953649980023594
1.8	3.941367240195413
1.82	3.9330590327961987
1.84	3.9291348922967884
1.86	3.9297275789654487
1.88	3.934685740984201
1.9	3.9435852867423566
1.92	3.955760467715295
1.94	3.9703531781991934
1.96	3.986376376613394
1.98	4.002785515445154
2.	4.018550888057902
2.02	4.032724107224331
2.04	4.044493608654668
2.06	4.053225999842623
2.08	4.058492273684127
2.1	4.060079587335005
2.12	4.057990357290774
2.14	4.052430948715765
2.16	4.043792253166569
2.18	4.032624178555232
2.2	4.019605627648885
2.22	4.005511099171355
2.24	3.9911743691512616
2.26	3.9774494800549425
2.28	3.9651687787183496
2.3	3.9550981506411893
2.32	3.9478899013450457
2.34	3.9440353092245806
2.36	3.943820338517384
2.38	3.947289992480926
2.4	3.9542281434351625
2.42	3.9641595169958417
2.44	3.9763784940917097
2.46	3.9900050576902744
2.48	4.004062632563924
2.5	4.017567391573437
2.52	4.029615663749202
2.54	4.039456605459165
2.56	4.04654116102248
2.58	4.050544017128834
2.6	4.051360874228974
2.62	4.049087141230671
2.64	4.043985802802977
2.66	4.036451448333201
2.68	4.026975759399181
2.7	4.01611716505713
2.72	4.00447555607337
2.74	3.992671139201661
2.76	3.9813257566707683
2.78	3.971044456857611
2.8	3.9623952873685275
2.82	3.9558856968723575
2.84	3.9519348400168313
2.86	3.950842360553843
2.88	3.9527559433859674
2.9	3.9576417676199758
2.92	3.965263725352267
2.94	3.9751781243681643
2.96	3.9867498099845307
2.98	3.9991928698098707
3.	4.0116343904096325
3.02	4.023194054512029
3.04	4.033067977564555
3.06	4.040603281851822
3.08	4.045351765508791
3.1	4.047096071779712
3.12	4.045847805869283
3.14	4.04182257115821
3.16	4.035399957826749
3.18	4.0270770100619755
3.2	4.0174223447882955
3.22	4.007035545466558
3.24	3.9965139227223334
3.26	3.986426845213991
3.28	3.9772963551484626
3.3	3.969582342431916
3.32	3.9636703198416763
3.34	3.9598601348054996
3.36	3.9583545859980216
3.38	3.959247647530587
3.4	3.9625130427678776
3.42	3.9679949408997346
3.44	3.9754035657291564
3.46	3.9843189744008973
3.48	3.994206126244657
3.5	4.004443212274056
3.52	4.014362899857136
3.54	4.023303543959673
3.56	4.030664556359872
3.58	4.035958578663061
3.6	4.038852971088072
3.62	4.039195066969096
3.64	4.037018640313969
3.66	4.032532450607997
3.68	4.026094404428946
3.7	4.018176337220168
3.72	4.0093244058815305
3.74	4.000119231762918
3.76	3.991138468756025
3.78	3.982923384163784
3.8	3.9759500660162677
3.82	3.970605655966233
3.84	3.967169979856483
3.86	3.9658031118893486
3.88	3.966539508850208
3.9	3.9692891343609586
3.92	3.9738455658078102
3.94	3.9799005297069003
3.96	3.9870637443976578
3.98	3.9948866795059508
4.	4.0126
