1.000000000000000000e+05,1.000000000000000036e-10
1.052068671023622883e+05,1.137921293915313865e-10
1.106848488549411995e+05,1.294864871145902138e-10
1.164480618372685421e+05,1.473454309619837285e-10
1.225113576604117698e+05,1.676675034527700915e-10
1.288903612390891503e+05,1.907924224765265081e-10
1.356015110565634677e+05,2.171067602537262575e-10
1.426621015260738495e+05,2.470504055456830727e-10
1.500903275579736510e+05,2.811239171408466927e-10
1.579053314474175859e+05,3.198968915434537821e-10
1.661272522034292924e+05,3.640174847446137398e-10
1.747772774464680697e+05,4.142232472483889600e-10
1.838776980082326918e+05,4.713534534786916201e-10
1.934519653744044190e+05,5.363631316739245446e-10
2.035247521183575736e+05,6.103390288028621394e-10
2.141220154815731512e+05,6.945177773823688901e-10
2.252710642645982734e+05,7.903065678861363837e-10
2.370006292009330355e+05,8.993066723187632633e-10
2.493409369951880362e+05,1.023340212191642339e-09
2.623237882163123577e+05,1.164480618372685478e-09
2.759826392466180259e+05,1.325087291997951109e-09
2.903526884977814043e+05,1.507845045861054146e-09
3.054709671159968129e+05,1.715808985610006638e-09
3.213764344100275775e+05,1.952455581016860835e-09
3.381100782480681664e+05,2.221740781062882401e-09
3.557150206821382162e+05,2.528166144331495437e-09
3.742366290721984697e+05,2.876854090190597166e-09
3.937226329963483149e+05,3.273633528715247685e-09
4.142232472483898164e+05,3.725137300800209756e-09
4.357913012397029670e+05,4.238913057338774039e-09
4.584823751389096142e+05,4.823549431001457331e-09
4.823549431001467165e+05,5.488819609789677536e-09
5.074705239490466192e+05,6.245844712439617951e-09
5.338938397147350479e+05,7.107279696773411823e-09
5.616929824163815938e+05,8.087524908770473732e-09
5.909395895340977004e+05,9.202966808760429084e-09
6.217090286163833225e+05,1.047225189888435368e-08
6.540805914998259395e+05,1.191659843098558799e-08
6.881376986415670253e+05,1.356015110565631944e-08
7.239681140910877148e+05,1.543038469183564636e-08
7.616641716552892467e+05,1.755856331414470578e-08
8.013230128396886867e+05,1.998026308572550669e-08
8.430468371788967634e+05,2.273596682327715219e-08
8.869431656014703913e+05,2.587174078595923950e-08
9.331251175078239758e+05,2.944000475100033758e-08
9.817117022752203047e+05,3.350040829913135944e-08
1.032828125941029633e+06,3.812082795843887835e-08
1.086606113854598021e+06,4.337850187558984642e-08
1.143184250129150227e+06,4.936132098237916782e-08
1.202708334768512053e+06,5.616929824163815181e-08
1.265331759388942970e+06,6.391624053344005372e-08
1.331215902504307684e+06,7.273165113001453838e-08
1.400530545393219683e+06,8.276289456246351739e-08
1.473454309619837441e+06,9.417766006869518808e-08
