READ SERR 1 2
@ajello_LoNLoS_LAT_1D
!
7.709500e-01 1.440000e-02 1.470000e-02 1.087000e+01 6.600000e-01 6.600000e-01 0.000000e+00
8.291500e-01 1.440000e-02 1.470000e-02 1.053000e+01 6.250000e-01 6.250000e-01 0.000000e+00
8.873500e-01 1.440000e-02 1.470000e-02 1.076000e+01 6.150000e-01 6.150000e-01 0.000000e+00
9.455500e-01 1.440000e-02 1.470000e-02 1.069000e+01 6.000000e-01 6.000000e-01 0.000000e+00
1.003600e+00 1.480000e-02 1.400000e-02 9.613000e+00 5.935000e-01 5.935000e-01 0.000000e+00
1.061500e+00 1.500000e-02 1.400000e-02 1.047000e+01 6.150000e-01 6.150000e-01 0.000000e+00
1.120500e+00 1.400000e-02 1.500000e-02 1.031000e+01 6.165000e-01 6.165000e-01 0.000000e+00
1.178500e+00 1.400000e-02 1.500000e-02 1.032000e+01 6.260000e-01 6.260000e-01 0.000000e+00
1.236500e+00 1.400000e-02 1.500000e-02 1.013000e+01 6.310000e-01 6.310000e-01 0.000000e+00
1.294500e+00 1.500000e-02 1.400000e-02 1.106000e+01 6.750000e-01 6.750000e-01 0.000000e+00
1.352500e+00 1.500000e-02 1.400000e-02 1.140000e+01 7.250000e-01 7.250000e-01 0.000000e+00
1.411000e+00 1.500000e-02 1.500000e-02 1.128000e+01 7.650000e-01 7.650000e-01 0.000000e+00
1.469500e+00 1.400000e-02 1.500000e-02 1.212000e+01 8.700000e-01 8.700000e-01 0.000000e+00
1.527500e+00 1.400000e-02 1.500000e-02 1.204000e+01 9.000000e-01 9.000000e-01 0.000000e+00
1.585500e+00 1.500000e-02 1.400000e-02 1.201000e+01 9.150000e-01 9.150000e-01 0.000000e+00
1.643500e+00 1.500000e-02 1.400000e-02 1.270000e+01 1.000000e+00 1.000000e+00 0.000000e+00
1.702000e+00 1.500000e-02 1.500000e-02 1.267000e+01 1.045000e+00 1.045000e+00 0.000000e+00
1.760500e+00 1.400000e-02 1.500000e-02 1.212000e+01 1.095000e+00 1.095000e+00 0.000000e+00
1.818500e+00 1.400000e-02 1.500000e-02 1.280000e+01 1.185000e+00 1.185000e+00 0.000000e+00
1.876500e+00 1.400000e-02 1.500000e-02 1.426000e+01 1.420000e+00 1.420000e+00 0.000000e+00
1.934500e+00 1.500000e-02 1.400000e-02 1.341000e+01 1.500000e+00 1.500000e+00 0.000000e+00
1.992500e+00 1.500000e-02 1.400000e-02 1.409000e+01 1.605000e+00 1.605000e+00 0.000000e+00
2.051500e+00 1.400000e-02 1.500000e-02 1.428000e+01 1.580000e+00 1.580000e+00 0.000000e+00
2.109500e+00 1.400000e-02 1.500000e-02 1.542000e+01 1.830000e+00 1.830000e+00 0.000000e+00
2.167500e+00 1.400000e-02 1.500000e-02 1.590000e+01 2.005000e+00 2.005000e+00 0.000000e+00
2.225500e+00 1.500000e-02 1.400000e-02 1.679000e+01 2.235000e+00 2.235000e+00 0.000000e+00
2.327500e+00 2.900000e-02 3.000000e-02 1.671000e+01 1.915000e+00 1.915000e+00 0.000000e+00
2.444000e+00 2.900000e-02 2.900000e-02 1.644000e+01 1.830000e+00 1.830000e+00 0.000000e+00
2.560000e+00 2.900000e-02 2.900000e-02 1.583000e+01 1.860000e+00 1.860000e+00 0.000000e+00
2.677000e+00 2.800000e-02 3.000000e-02 1.743000e+01 2.015000e+00 2.015000e+00 0.000000e+00
2.793000e+00 2.900000e-02 2.900000e-02 1.639000e+01 2.130000e+00 2.130000e+00 0.000000e+00
2.909000e+00 2.900000e-02 2.900000e-02 1.523000e+01 2.185000e+00 2.185000e+00 0.000000e+00
3.026000e+00 2.900000e-02 2.900000e-02 1.839000e+01 2.280000e+00 2.280000e+00 0.000000e+00
3.142000e+00 2.900000e-02 2.900000e-02 1.651000e+01 2.350000e+00 2.350000e+00 0.000000e+00
3.258500e+00 2.900000e-02 3.000000e-02 2.119000e+01 2.670000e+00 2.670000e+00 0.000000e+00
3.375000e+00 2.900000e-02 2.900000e-02 2.065000e+01 2.795000e+00 2.795000e+00 0.000000e+00
3.491000e+00 2.900000e-02 2.900000e-02 2.039000e+01 2.940000e+00 2.940000e+00 0.000000e+00
3.622500e+00 4.300000e-02 4.400000e-02 2.014000e+01 2.525000e+00 2.525000e+00 0.000000e+00
3.767500e+00 4.300000e-02 4.400000e-02 1.846000e+01 2.565000e+00 2.565000e+00 0.000000e+00
3.913000e+00 4.400000e-02 4.400000e-02 1.983000e+01 2.690000e+00 2.690000e+00 0.000000e+00
4.087500e+00 4.300000e-02 4.400000e-02 2.092000e+01 2.835000e+00 2.835000e+00 0.000000e+00
4.306000e+00 5.700000e-02 5.900000e-02 2.134000e+01 2.910000e+00 2.910000e+00 0.000000e+00
4.509500e+00 5.800000e-02 5.900000e-02 2.108000e+01 3.140000e+00 3.140000e+00 0.000000e+00
4.757000e+00 7.200000e-02 7.400000e-02 2.380000e+01 3.270000e+00 3.270000e+00 0.000000e+00
5.047500e+00 7.200000e-02 7.300000e-02 2.606000e+01 3.870000e+00 3.870000e+00 0.000000e+00
